Created Time,Last Modified Time,Display Name,Company Name,Salutation,First Name,Last Name,Phone,Currency Code,Notes,Website,Status,Opening Balance,Exchange Rate,Bank Account Payment,Credit Limit,Customer Sub Type,Billing Attention,Billing Address,Billing Street2,Billing City,Billing State,Billing Country,Billing Code,Billing Phone,Billing Fax,Shipping Attention,Shipping Address,Shipping Street2,Shipping City,Shipping State,Shipping Country,Shipping Code,Shipping Phone,Shipping Fax,Skype Identity,Facebook,Twitter,Department,Designation,Price List,Payment Terms,Payment Terms Label,Tax Type,Last Sync Time,Owner Name,Primary Contact ID,EmailID,MobilePhone,Contact ID,Contact Name,Contact Type,Taxable,Tax Name,Tax Percentage,Contact Address ID,Source,CF.TIN Number:
2023-01-03 11:20:27,2023-01-07 11:58:50,K8 BODUFIHAARA,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001588001,K8 BODUFIHAARA,customer,true,,,3262759000001588001,,
2023-01-03 17:05:53,2023-01-28 15:27:00,Bissufura,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001586694,Bissufura,customer,true,,,3262759000001586694,user,
2023-01-03 18:18:30,2023-01-03 18:34:45,Rayva Mahibadhoo i-4,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001586912,Rayva Mahibadhoo i-4,customer,true,,,3262759000001586912,user,1006143GST501
2023-01-04 11:27:30,2023-01-04 11:53:13,Book Kraft,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001596039,Book Kraft,customer,true,,,3262759000001596039,user,1035555GST501
2023-01-04 13:58:59,2023-01-04 14:10:52,Misaalu C-8,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001596188,Misaalu C-8,customer,true,,,3262759000001596188,user,1000694GST501
2023-01-04 15:12:28,2023-01-04 15:14:36,Baker's Basket,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001596275,Baker's Basket,customer,true,,,3262759000001596275,user,1122294GST501
2023-01-05 09:40:17,2023-01-05 09:40:17,Sunny Corner P2,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001597061,Sunny Corner P2,customer,true,,,3262759000001597061,user,
2023-01-05 10:17:05,2023-03-29 16:18:00,i-C A-16 7922276,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001597155,i-C A-16 7922276,customer,true,,,3262759000001597155,user,
2023-01-05 11:22:52,2023-01-05 11:24:06,Madihaa,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001597419,Madihaa,customer,true,,,3262759000001597419,user,1001641GST501
2023-01-05 14:39:56,2023-02-08 17:13:07,B.M Store,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001597806,B.M Store,customer,true,,,3262759000001597806,user,1016809GST501
2023-01-06 14:17:50,2023-01-07 09:50:20,Happy Mart R. Ugoofaaru E-7,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001602001,Happy Mart R. Ugoofaaru E-7,customer,true,,,3262759000001602001,user,1007083PIT001
2023-01-06 17:46:04,2023-05-11 19:09:48,Bodu Foshi,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001602078,Bodu Foshi,customer,true,,,3262759000001602078,user,1036661GST501
2023-01-07 10:48:46,2023-01-08 10:21:33,Mazeed Ga. Villingili 9995610,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001602269,Mazeed Ga. Villingili 9995610,customer,true,,,3262759000001602269,user,
2023-01-08 09:15:09,2023-07-04 09:58:48,"H.M,H.I Supermart i-4",,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001602847,"H.M,H.I Supermart i-4",customer,true,,,3262759000001602847,user,1006862GST501
2023-01-08 09:56:32,2023-05-29 18:05:20,Tesco Mart,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001607110,Tesco Mart,customer,true,,,3262759000001607110,user,1069307GST501
2023-01-08 10:11:16,2023-01-08 11:20:33,Picante L.gan,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001607183,Picante L.gan,customer,true,,,3262759000001607183,user,
2023-01-08 10:14:16,2023-01-12 10:51:03,Cafe Delicia,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001607207,Cafe Delicia,customer,true,,,3262759000001607207,user,1125895GST501
2023-01-08 11:01:40,2023-03-15 14:49:46,Nova Hardware i-10,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001607372,Nova Hardware i-10,customer,true,,,3262759000001607372,user,
2023-01-08 11:52:20,2023-01-08 14:18:24,Intro cafe,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001607566,Intro cafe,customer,true,,,3262759000001607566,user,
2023-01-08 17:55:35,2023-01-08 18:23:09,Malas B-9  9509697,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001608380,Malas B-9  9509697,customer,true,,,3262759000001608380,user,
2023-01-09 09:06:24,2023-01-09 09:32:33,Odassau S. Hithadhoo 7504970,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001608454,Odassau S. Hithadhoo 7504970,customer,true,,,3262759000001608454,user,
2023-01-09 14:48:43,2023-07-06 13:42:17,Seera 7634770,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001608719,Seera 7634770,customer,true,,,3262759000001608719,user,1006170GST501
2023-01-10 13:47:02,2023-01-11 13:46:32,Alshin Gdh Fiyoaree Q7,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001610127,Alshin Gdh Fiyoaree Q7,customer,true,,,3262759000001610127,user,
2023-01-12 10:05:48,2023-02-08 17:18:39,ahmed waheed,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001612913,ahmed waheed,customer,true,,,3262759000001612913,user,
2023-01-14 15:32:43,2023-01-22 15:38:43,CCS Pvt Ltd,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001618465,CCS Pvt Ltd,customer,true,,,3262759000001618465,user,1142783GST501
2023-01-14 17:15:51,2023-01-15 08:59:52,con cord Ajwadh Hussain,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001618612,con cord Ajwadh Hussain,customer,true,,,3262759000001618612,user,
2023-01-15 13:39:39,2023-01-16 09:46:30,3A Beauty store,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001621023,3A Beauty store,customer,true,,,3262759000001621023,user,1013350GST501
2023-01-16 10:33:47,2023-01-16 11:24:22,Jayqo Mart K4,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001621522,Jayqo Mart K4,customer,true,,,3262759000001621522,user,1123823GST501
2023-01-17 10:23:44,2023-04-15 16:57:55,Wams Pvt Ltd,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001622063,Wams Pvt Ltd,customer,true,,,3262759000001622063,user,1000900GST501
2023-01-17 17:03:45,2023-01-17 17:16:19,Snow Field Afeef Fehendhoo,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001622606,Snow Field Afeef Fehendhoo,customer,true,,,3262759000001622606,user,
2023-01-17 17:12:11,2023-01-19 10:55:40,Kaafu Mart,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001622696,Kaafu Mart,customer,true,,,3262759000001622696,user,1099599GST501
2023-01-18 09:51:00,2023-01-18 09:51:33,Master Choice,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001622901,Master Choice,customer,true,,,3262759000001622901,user,1004862GST501
2023-01-18 15:18:34,2023-02-08 17:22:33,Nan Nukiyaa Store Q-8 7787816,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001623132,Nan Nukiyaa Store Q-8 7787816,customer,true,,,3262759000001623132,user,
2023-01-19 10:20:14,2023-01-19 10:30:40,Rehendhi Villa,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001623889,Rehendhi Villa,customer,true,,,3262759000001623889,user,1147050GST001
2023-01-19 10:50:44,2023-01-19 10:50:44,Bridge Hardware Mall,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001624010,Bridge Hardware Mall,customer,true,,,3262759000001624010,user,
2023-01-19 13:50:18,2023-02-21 17:11:49,Eagle Shop O-11 L. Hithadhoo,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001624160,Eagle Shop O-11 L. Hithadhoo,customer,true,,,3262759000001624160,user,1022223GST501
2023-01-19 14:58:58,2023-01-19 15:16:15,Blueprint E-12 R.Maduvvaree,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001624289,Blueprint E-12 R.Maduvvaree,customer,true,,,3262759000001624289,user,
2023-01-20 16:27:58,2023-01-20 16:32:08,Merit Medical Maldives,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001627099,Merit Medical Maldives,customer,true,,,3262759000001627099,user,1096538GST501
2023-01-21 09:12:05,2023-01-21 11:26:45,dhuveli plus,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001628041,dhuveli plus,customer,true,,,3262759000001628041,user,
2023-01-21 13:38:48,2023-01-23 12:06:05,FaruMart,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001628246,FaruMart,customer,true,,,3262759000001628246,user,
2023-01-21 13:48:46,2023-01-22 10:19:29,Red Grape,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001628279,Red Grape,customer,true,,,3262759000001628279,user,1018750GST501
2023-01-21 15:31:55,2023-01-21 15:31:55,Mtcc,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001632129,Mtcc,customer,true,,,3262759000001632129,user,
2023-01-21 18:27:48,2023-01-21 18:30:19,Mahal Riz,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001632285,Mahal Riz,customer,true,,,3262759000001632285,user,1051913GST501
2023-01-22 10:03:14,2023-03-05 11:46:14,Suffice,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001634071,Suffice,customer,true,,,3262759000001634071,user,1007041GST501
2023-01-22 13:39:19,2023-03-05 18:03:26,LoneStar Pvt Ltd (c-915/2006),,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001634426,LoneStar Pvt Ltd (c-915/2006),customer,true,,,3262759000001634426,user,
2023-01-22 17:30:40,2023-01-23 11:44:25,Aleem Feeali L-01 7954039,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001637560,Aleem Feeali L-01 7954039,customer,true,,,3262759000001637560,user,
2023-01-23 08:57:37,2023-02-08 17:25:45,Break down 7784012,,,Break down,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,3262759000001637700,,,3262759000001637698,Break down 7784012,customer,true,,,3262759000001637698,user,
2023-01-23 13:40:35,2023-02-21 15:03:05,Nine N Shop F15 7737079,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001642009,Nine N Shop F15 7737079,customer,true,,,3262759000001642009,user,
2023-01-23 13:56:04,2023-04-30 14:51:54,S Point C-4,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,Saazee 4,"Saazee 4 North Habour
7719446",,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001642067,S Point C-4,customer,true,,,3262759000001642067,user,
2023-01-23 14:28:18,2023-06-10 09:44:09,Thai Shop,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001642238,Thai Shop,customer,true,,,3262759000001642238,user,1096116GST501
2023-01-23 14:38:25,2023-02-05 13:44:27,kaijibi,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001642315,kaijibi,customer,true,,,3262759000001642315,user,
2023-01-23 17:17:49,2023-06-10 09:28:31,Aguma Trade,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001645025,Aguma Trade,customer,true,,,3262759000001645025,user,1036263GST501
2023-01-25 10:27:14,2023-07-11 15:37:49,Teal D08,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001653401,Teal D08,customer,true,,,3262759000001653401,user,
2023-01-25 12:05:01,2023-05-31 12:16:25,Octagram,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001656456,Octagram,customer,true,,,3262759000001656456,user,1026925GST501
2023-01-26 16:29:27,2023-01-26 16:29:27,Shaneel S. Maradhoo,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001663707,Shaneel S. Maradhoo,customer,true,,,3262759000001663707,user,
2023-01-28 15:11:09,2023-07-13 15:31:26,Roanufoali Kaashidhoo,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001666651,Roanufoali Kaashidhoo,customer,true,,,3262759000001666651,user,
2023-01-29 10:19:14,2023-01-29 10:23:46,Masfalhi View Inn,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001667021,Masfalhi View Inn,customer,true,,,3262759000001667021,user,1013696GST001
2023-01-30 10:03:16,2023-01-30 10:17:57,i trade c13,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001667690,i trade c13,customer,true,,,3262759000001667690,user,
2023-01-30 10:40:52,2023-01-30 10:41:04,Hassan Haleem Ali B-9 9151844,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001667822,Hassan Haleem Ali B-9 9151844,customer,true,,,3262759000001667822,user,
2023-01-30 18:48:36,2023-02-09 17:21:37,Fais Mart S. Feydhoo 7961718,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001671429,Fais Mart S. Feydhoo 7961718,customer,true,,,3262759000001671429,user,1012786GST501
2023-01-31 09:44:38,2023-01-31 11:23:19,DMN Mart Q-10,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001673157,DMN Mart Q-10,customer,true,,,3262759000001673157,user,1070314GST501
2023-01-31 13:59:04,2023-01-31 14:05:38,Himunveli Shop,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001673498,Himunveli Shop,customer,true,,,3262759000001673498,user,
2023-01-31 14:29:34,2023-01-31 14:35:14,Faathinaa store,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001673592,Faathinaa store,customer,true,,,3262759000001673592,user,1009574GST501
2023-01-31 16:59:09,2023-01-31 17:03:08,Shifau,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001673827,Shifau,customer,true,,,3262759000001673827,user,
2023-02-01 09:05:37,2023-02-01 09:24:40,Abbas Mohamed Aa. Himandhoo,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001676383,Abbas Mohamed Aa. Himandhoo,customer,true,,,3262759000001676383,user,
2023-02-01 09:22:24,2023-02-01 09:22:46,Bogun Cafe Dh. Meedhoo,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001676431,Bogun Cafe Dh. Meedhoo,customer,true,,,3262759000001676431,user,
2023-02-01 11:08:46,2023-07-08 17:05:15,four b mart i4,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001678099,four b mart i4,customer,true,,,3262759000001678099,user,
2023-02-01 14:24:53,2023-02-01 15:01:12,AMN Maldives,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001678335,AMN Maldives,customer,true,,,3262759000001678335,user,1034447GST501
2023-02-01 15:39:24,2023-02-01 15:39:24,Nazly v. keyodhoo,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001678670,Nazly v. keyodhoo,customer,true,,,3262759000001678670,user,
2023-02-01 17:45:59,2023-02-01 17:52:36,Hussain Shahid Dhugethimaage,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001678830,Hussain Shahid Dhugethimaage,customer,true,,,3262759000001678830,user,
2023-02-02 09:34:51,2023-07-11 15:39:09,Vision Trade S-6 7909216,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001679081,Vision Trade S-6 7909216,customer,true,,,3262759000001679081,user,
2023-02-02 14:17:37,2023-02-21 09:30:08,Abdube Meike,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001681581,Abdube Meike,customer,true,,,3262759000001681581,user,
2023-02-03 14:44:41,2023-02-05 13:39:43,Faiz M-4 Dh.hulhudheli  918-7636,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001683041,Faiz M-4 Dh.hulhudheli  918-7636,customer,true,,,3262759000001683041,user,
2023-02-04 10:25:10,2023-02-04 10:26:30,Haba Maldives Pvt Ltd,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001686259,Haba Maldives Pvt Ltd,customer,true,,,3262759000001686259,user,1139602GST501
2023-02-04 10:50:37,2023-02-04 10:51:36,wave barrel /k-3,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001686526,wave barrel /k-3,customer,true,,,3262759000001686526,user,
2023-02-04 15:44:11,2023-05-15 09:50:02,Raastha Mart E-8,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001689254,Raastha Mart E-8,customer,true,,,3262759000001689254,user,
2023-02-04 16:52:50,2023-02-04 18:09:34,L one hardware  A.dh.Maamigili  I -10,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001689560,L one hardware  A.dh.Maamigili  I -10,customer,true,,,3262759000001689560,user,
2023-02-04 17:07:17,2023-02-04 17:07:17,KD Enterprise Pvt Ltd,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001689582,KD Enterprise Pvt Ltd,customer,true,,,3262759000001689582,user,1100301GST501
2023-02-05 09:40:50,2023-02-05 10:01:56,Red Zone C-15 9744674,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001689875,Red Zone C-15 9744674,customer,true,,,3262759000001689875,user,
2023-02-05 13:42:56,2023-02-05 14:13:27,AAGALAA AGRO. 7785649,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001690227,AAGALAA AGRO. 7785649,customer,true,,,3262759000001690227,user,1098912GST501
2023-02-05 13:51:37,2023-02-07 09:13:46,Saadhuna/Jambumage  A.Dh Mahibadhoo  i -04,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001690302,Saadhuna/Jambumage  A.Dh Mahibadhoo  i -04,customer,true,,,3262759000001690302,user,
2023-02-05 17:12:07,2023-02-05 17:13:37,Adam Ahmed,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001690697,Adam Ahmed,customer,true,,,3262759000001690697,user,
2023-02-06 13:41:15,2023-02-06 17:31:43,Fathinastore,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001692087,Fathinastore,customer,true,,,3262759000001692087,user,1009574GST501
2023-02-06 13:44:45,2023-02-07 16:40:14,Snow Plus,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001692110,Snow Plus,customer,true,,,3262759000001692110,user,1085942GST501
2023-02-06 14:14:30,2023-02-07 09:10:19,Mummy  Gn fuvahmulah,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001692195,Mummy  Gn fuvahmulah,customer,true,,,3262759000001692195,user,1005489GST501  
2023-02-06 15:55:51,2023-02-11 15:16:36,BYS investment pvt ltd,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001692644,BYS investment pvt ltd,customer,true,,,3262759000001692644,user,
2023-02-06 16:19:46,2023-02-06 16:21:52,Abdullah Hussain,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001692770,Abdullah Hussain,customer,true,,,3262759000001692770,user,
2023-02-06 17:11:17,2023-02-06 17:15:48,Ascon builders,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001701050,Ascon builders,customer,true,,,3262759000001701050,user,1012106gst501
2023-02-07 09:32:52,2023-02-07 09:34:59,Amico the island kitchen,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001701479,Amico the island kitchen,customer,true,,,3262759000001701479,user,1126366GST501
2023-02-07 11:56:33,2023-02-07 13:48:04,Nextone,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001705001,Nextone,customer,true,,,3262759000001705001,user,1113881GST501
2023-02-07 14:00:02,2023-02-07 14:08:31,Fizzy fizz Kaashidhooo 7553399,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001705084,Fizzy fizz Kaashidhooo 7553399,customer,true,,,3262759000001705084,user,
2023-02-07 14:38:51,2023-02-07 14:40:37,Dhilbahaaruge Sh. Lhaimagu 7740922,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001705224,Dhilbahaaruge Sh. Lhaimagu 7740922,customer,true,,,3262759000001705224,user,
2023-02-07 15:30:50,2023-07-11 16:28:30,JHL/S-2,,,hassan,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,3262759000001946809,,,3262759000001705368,JHL/S-2,customer,true,,,3262759000001705368,user,
2023-02-08 09:02:57,2023-02-08 09:02:57,G.vidhuvaruge 6th floor,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001706059,G.vidhuvaruge 6th floor,customer,true,,,3262759000001706059,user,
2023-02-08 13:49:19,2023-02-08 13:49:19,Ahmed Shadhin,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000001706167,Ahmed Shadhin,customer,true,,,3262759000001706167,user,
