Item ID,Item Name,SKU,Description,Rate,Account,Account Code,Tax Name,Tax Percentage,Tax Type,Purchase Tax Name,Purchase Tax Percentage,Purchase Tax Type,Product Type,Source,Reference ID,Last Sync Time,Status,Usage unit,Purchase Rate,Purchase Account,Purchase Account Code,Purchase Description,Inventory Account,Inventory Account Code,Reorder Point,Vendor,Opening Stock,Opening Stock Value,Stock On Hand,Item Type,Is Combo Product,CF.pcs/case,CF.wholesale price,CF.tags
4085998000000176692,GAS FRYER DOUBLE,,,MVR 4199.50,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 2086.50,Cost of Goods Sold,,,Inventory Asset,,400,,,,0,Inventory,false,,,
4085998000000176701,PAPER BAG BROWN SQUARE BOTTOM 20X37CM,,,MVR 2.40,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 1.50,Cost of Goods Sold,,,Inventory Asset,,,,,,0,Inventory,false,,,
4085998000000176710,steel fork 4pc,,,MVR 15.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 10.00,Cost of Goods Sold,,,Inventory Asset,,,,,,0,Inventory,false,,,
4085998000000176719,Soklin Floor Cleaner Bottle Apple 6 x 900 ml,,,MVR 165.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 109.41,Cost of Goods Sold,,,Inventory Asset,,,,,,0,Inventory,false,,,
4085998000000176728,Delivery Bag Large,,,MVR 1089.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 514.00,Cost of Goods Sold,,,Inventory Asset,,5,,,,0,Inventory,false,,,
4085998000000176737,Paper Stand,,,MVR 1800.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 0.00,Cost of Goods Sold,,,Inventory Asset,,,,,,0,Inventory,false,,,
4085998000000176746,MART RACK SHELF 300MM WITH CLIP BRACKET,,,MVR 280.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 76.130721,Cost of Goods Sold,,,Inventory Asset,,,,,,-2,Inventory,false,,,"#china-rack, #counted"
4085998000000176755,NESCAFE COFFEE POWDER 2 in 1 Red  60PCS,,,MVR 210.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 136.76,Cost of Goods Sold,,,Inventory Asset,,400,,,,0,Inventory,false,,,
4085998000000176764,3 Layer Cupboard,,,MVR 350.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 160.00,Cost of Goods Sold,,,Inventory Asset,,400,,,,0,Inventory,false,,,
4085998000000176773,Fragata Olive Oil Extra Virgin Glass 1 Litre,,,MVR 725.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 720.00,Cost of Goods Sold,,,Inventory Asset,,,,,,0,Inventory,false,,,#counted
4085998000000176782,El Sabah Apple Juice 1 Litre,,,MVR 220.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 215.00,Cost of Goods Sold,,,Inventory Asset,,,,,,0,Inventory,false,,,
4085998000000176791,El Sabah Mango Juice 1 Litre,,,MVR 220.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 215.00,Cost of Goods Sold,,,Inventory Asset,,,,,,0,Inventory,false,,,
4085998000000176800,El Sabah Cocktail Juice 1 Litre,,,MVR 220.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 215.00,Cost of Goods Sold,,,Inventory Asset,,,,,,0,Inventory,false,,,
4085998000000176809,Fine Kitchen Towels 2's,,,MVR 395.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 390.00,Cost of Goods Sold,,,Inventory Asset,,,,,,0,Inventory,false,,,
4085998000000176818,CHICKPEAS TIN  24X400GRAM,,,MVR 265.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,box,MVR 262.56,Cost of Goods Sold,,,Inventory Asset,,,,,,0,Inventory,false,,,#counted
4085998000000176827,Soklin Detergent Liquid Bottle Red 6 x 1 liter,,,MVR 280.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 250.00,Cost of Goods Sold,,,Inventory Asset,,,,,,0,Inventory,false,,,
4085998000000176836,GN PAN 1/2,,,MVR 195.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 100.00,Cost of Goods Sold,,,Finished Goods,,,,,,0,Inventory,false,,,
4085998000000176845,Cake Display,,,MVR 5400.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 4000.00,Cost of Goods Sold,,,Inventory Asset,,,,,,0,Inventory,false,,,
4085998000000176854,Shop Counter 2x2ft,,,MVR 2400.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 1000.00,Cost of Goods Sold,,,Inventory Asset,,,,,,0,Inventory,false,,,
4085998000000176863,A  UPRIGHT STEEL 200MM,,,MVR 70.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 22.95,Cost of Goods Sold,,,Inventory Asset,,30,,,,0,Inventory,false,,,
4085998000000176872,Bluetooth Printer,,,MVR 960.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 489.00,Cost of Goods Sold,,,Inventory Asset,,5,,,,0,Inventory,false,,,
4085998000000176881,Chef Apron Cotton,,,MVR 130.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 62.00,Cost of Goods Sold,,,Inventory Asset,,5,,,,-1,Inventory,false,,,
4085998000000176890,Chefs Uniform Black,,,MVR 165.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 82.50,Cost of Goods Sold,,,Inventory Asset,,5,,,,0,Inventory,false,,,
4085998000000176899,Dolphine Container,,,MVR 950.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 475.00,Cost of Goods Sold,,,Inventory Asset,,5,,,,0,Inventory,false,,,
4085998000000176908,Brochure Bunting Stand,,,MVR 440.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 205.35,Cost of Goods Sold,,,Inventory Asset,,5,,,,0,Inventory,false,,,
4085998000000176917,Electric Fryer,,,MVR 1799.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 899.50,Cost of Goods Sold,,,Inventory Asset,,5,,,,0,Inventory,false,,,
4085998000000176926,Hair Net Blue Clip Cap,,,MVR 95.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 72.00,Cost of Goods Sold,,,Inventory Asset,,5,,,,0,Inventory,false,,,
4085998000000176935,Ice Crusher,,,MVR 950.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 475.00,Cost of Goods Sold,,,Inventory Asset,,5,,,,0,Inventory,false,,,
4085998000000176944,Kraft Lunch Box 1*50Pcs,,,MVR 150.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 1.00,Cost of Goods Sold,,,Inventory Asset,,5,,,,0,Inventory,false,,,
4085998000000176953,Plastic Bottle 604,,,MVR 8.81,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 4.41,Cost of Goods Sold,,,Inventory Asset,,50,,,,0,Inventory,false,,,
4085998000000176962,Plastic Bottle 1202,,,MVR 12.16,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 6.08,Cost of Goods Sold,,,Inventory Asset,,50,,,,0,Inventory,false,,,
4085998000000176971,Plastic Bottle 1801	7.87	15.73,,,MVR 15.80,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 7.87,Cost of Goods Sold,,,Inventory Asset,,50,,,,0,Inventory,false,,,
4085998000000176980,Pomegrenate Molasses 1X500Ml,,,MVR 340.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 222.00,Cost of Goods Sold,,,Inventory Asset,,2,,,,0,Inventory,false,,,
4085998000000176989,Sika Tile Adhesive 25Kg,,,MVR 185.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 110.00,Cost of Goods Sold,,,Inventory Asset,,50,,,,0,Inventory,false,,,
4085998000000176998,Sink Double Length 4Ft,,,MVR 750.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 340.00,Cost of Goods Sold,,,Inventory Asset,,5,,,,0,Inventory,false,,,
4085998000000177007,"Sizzling Hot Plate With Wooden Base 28Cm (Iron, Wood)",,,MVR 280.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 136.00,Cost of Goods Sold,,,Inventory Asset,,5,,,,0,Inventory,false,,,
4085998000000177016,Tea Pot Stainless Steel 1X20Oz,,,MVR 277.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 138.00,Cost of Goods Sold,,,Inventory Asset,,5,,,,0,Inventory,false,,,
4085998000000177025,Tea Pot Stainless Steel 1X32Oz,,,MVR 399.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 195.00,Cost of Goods Sold,,,Inventory Asset,,5,,,,0,Inventory,false,,,
4085998000000177034,Thermometer,,,MVR 50.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 25.00,Cost of Goods Sold,,,Inventory Asset,,10,,,,0,Inventory,false,,,
4085998000000177043,Triangle Stand,,,MVR 2000.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 1000.00,Cost of Goods Sold,,,Inventory Asset,,5,,,,0,Inventory,false,,,
4085998000000177052,Tripod Bunting Stand,,,MVR 240.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 111.00,Cost of Goods Sold,,,Inventory Asset,,5,,,,0,Inventory,false,,,
4085998000000177061,Vegetable Rack Basket Only,,,MVR 325.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 144.30,Cost of Goods Sold,,,Inventory Asset,,5,,,,0,Inventory,false,,,#china-rack
4085998000000177070,Vegetable Rack With 6 Baskets 2090X830X1220,,,MVR 4800.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 2608.50,Cost of Goods Sold,,,Inventory Asset,,5,,,,0,Inventory,false,,,#china-rack
4085998000000177079,Waffle Powder 1X500G,,,MVR 25.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 25.00,Cost of Goods Sold,,,Inventory Asset,,4,,,,0,Inventory,false,,,
4085998000000177088,Milkshake Powder Hazelnut Coffee,,,MVR 170.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 95.00,Cost of Goods Sold,,,Inventory Asset,,400,,,,0,Inventory,false,,,#counted
4085998000000177097,NET 1250X900,,,MVR 350.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 62.81,Cost of Goods Sold,,,Inventory Asset,,,,,,0,Inventory,false,,,
4085998000000177106,Mop Bucket A41,,,MVR 110.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 50.87,Cost of Goods Sold,,,Inventory Asset,,,,,,0,Inventory,false,,,#counted
4085998000000177115,Brush Toilet A42 CJ-1601,,,MVR 35.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 15.57,Cost of Goods Sold,,,Inventory Asset,,,,,,0,Inventory,false,,,#counted
4085998000000177124,FISH TANK 18X13X19CM,,,MVR 129.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 51.90731,Cost of Goods Sold,,,Inventory Asset,,,,,,0,Inventory,false,,,
4085998000000177133,Price Tag H-40,,,MVR 5.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 2.076292,Cost of Goods Sold,,,Inventory Asset,,,,,,0,Inventory,false,,,
4085998000000177142,CAF脡 ESPRESSO CUP,,,MVR 4.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 2.00,Cost of Goods Sold,,,Inventory Asset,,400,,,,0,Inventory,false,,,
4085998000000177151,GLASS IRISH ROCK 320 ML,,,MVR 20.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 19.42,Cost of Goods Sold,,,Inventory Asset,,400,,,,0,Inventory,false,,,#counted
4085998000000177160,GLASS TUMBLER METROPOLITAN 330 ML,,,MVR 18.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 15.87,Cost of Goods Sold,,,Inventory Asset,,400,,,,0,Inventory,false,,,#counted
4085998000000177169,GLASS IVORY ROCK 320 ML,,,MVR 18.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 14.52,Cost of Goods Sold,,,Inventory Asset,,400,,,,0,Inventory,false,,,#counted
4085998000000177178,LONG BEACH THAI TEA MIX,,,MVR 109.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 63.12,Cost of Goods Sold,,,Inventory Asset,,,,,,0,Inventory,false,,,
4085998000000177187,SMOOTHIE POWDER STRAWBERRY,,,MVR 135.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 84.16,Cost of Goods Sold,,,Inventory Asset,,,,,,0,Inventory,false,,,
4085998000000177196,YOGURT POWDER,,,MVR 135.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 84.16,Cost of Goods Sold,,,Inventory Asset,,,,,,0,Inventory,false,,,
4085998000000177205,FRAPPE POWDER,,,MVR 135.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 84.16,Cost of Goods Sold,,,Inventory Asset,,,,,,0,Inventory,false,,,
4085998000000177214,PASSION FRUIT PUREE,,,MVR 230.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 161.31,Cost of Goods Sold,,,Inventory Asset,,400,,,,0,Inventory,false,,,
4085998000000177223,BLUEBERRY PUREE,,,MVR 230.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 161.31,Cost of Goods Sold,,,Inventory Asset,,400,,,,0,Inventory,false,,,
4085998000000177232,NESCAFE COFFEE POWDER 2 in 1 Green 60PCS,,,MVR 210.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 136.76,Cost of Goods Sold,,,Inventory Asset,,400,,,,0,Inventory,false,,,
4085998000000177241,DUSTBIN 9284  PLASTIC 12 LTR,,,MVR 240.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 115.72,Cost of Goods Sold,,,Inventory Asset,,,,,,0,Inventory,false,,,#counted
4085998000000177250,Steel Spoon,,,MVR 35.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 25.00,Cost of Goods Sold,,,Inventory Asset,,,,,,0,Inventory,false,,,
4085998000000177259,Plastic Bottle SP376,,,MVR 23.63,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 15.00,Cost of Goods Sold,,,Inventory Asset,,400,,,,0,Inventory,false,,,
4085998000000177268,Robert Chicken Luncheon Meat 850g,,,MVR 1405.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 1400.00,Cost of Goods Sold,,,Inventory Asset,,400,,,,0,Inventory,false,,,
4085998000000177277,Fine Kitchen Towels 3's,,,MVR 370.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 365.00,Cost of Goods Sold,,,Inventory Asset,,400,,,,0,Inventory,false,,,
4085998000000177286,SRC Maldives Cement 50kg,,,MVR 164.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 147.00,Cost of Goods Sold,,,Inventory Asset,,400,,,,0,Inventory,false,,,
4085998000000177295,Chicken Luncheon Meat 340g,,,MVR 1100.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 1095.00,Cost of Goods Sold,,,Inventory Asset,,400,,,,0,Inventory,false,,,
4085998000000177304,"ROUND PAPER PLATE 7"" 12X100PCS",,,MVR 40.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 24.20,Cost of Goods Sold,,,Inventory Asset,,400,,,,0,Inventory,false,,,#counted
4085998000000177313,PAPER BAG BROWN SQUARE BOTTOM 12X24,,,MVR 1.56,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 1.00,Cost of Goods Sold,,,Inventory Asset,,,,,,0,Inventory,false,,,#counted
4085998000000177322,ROBERT CHICKEN LUNCHEON MEAT 340G,,,MVR 1100.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 1095.00,Cost of Goods Sold,,,Inventory Asset,,400,,,,0,Inventory,false,,,
4085998000000177331,ROBERT BEEF LUNCHEON MEAT W/CHICKEN 340G,,,MVR 1405.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 1400.00,Cost of Goods Sold,,,Inventory Asset,,400,,,,0,Inventory,false,,,
4085998000000177340,Milkshake Powder Banana,,,MVR 150.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 78.34,Cost of Goods Sold,,,Inventory Asset,,,,,,0,Inventory,false,,,#counted
4085998000000177349,Milkshake Powder Cappuccino,,,MVR 160.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 78.34,Cost of Goods Sold,,,Inventory Asset,,,,,,0,Inventory,false,,,#counted
4085998000000177358,Milkshake Powder Cookies & Cream,,,MVR 170.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 78.34,Cost of Goods Sold,,,Inventory Asset,,,,,,0,Inventory,false,,,#counted
4085998000000177367,Blender Heavy Duty 2.5 L,,,MVR 985.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 547.11,Cost of Goods Sold,,,Inventory Asset,,,,,,0,Inventory,false,,,
4085998000000177376,Laundry Bag mesh 30x30x46cm,,,MVR 30.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 12.87,Cost of Goods Sold,,,Inventory Asset,,,,,,-14,Inventory,false,,,#counted
4085998000000177385,Chuba Cassava chips Packet Chilli,,16 x 140 gr,MVR 300.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 217.00,Cost of Goods Sold,,,Inventory Asset,,,,,,0,Inventory,false,,,
4085998000000177394,Soklin Floor Cleaner Bottle Lavender 6 x 900 ml,,,MVR 165.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 110.00,Cost of Goods Sold,,,Inventory Asset,,,,,,0,Inventory,false,,,
4085998000000177403,Soklin Floor Cleaner Bottle Rose 6 x 900 ml,,,MVR 165.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 110.00,Cost of Goods Sold,,,Inventory Asset,,,,,,0,Inventory,false,,,
4085998000000177412,USB Cable,USB 3.0 cable,,MVR 0.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 3.99,Cost of Goods Sold,,,Inventory Asset,,,,,,0,Inventory,false,,,
4085998000000177421,Bus-Powered USB 3.0,USB03,,MVR 0.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 15.99,Cost of Goods Sold,,,Inventory Asset,,,,,,0,Inventory,false,,,
4085998000000177430,GN PAN 1/4,,,MVR 150.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 77.00,Cost of Goods Sold,,,Finished Goods,,,,,,0,Inventory,false,,,#counted
4085998000000177439,Paper Bag Square Bottom #6,,,MVR 0.90,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 0.00,Cost of Goods Sold,,,Inventory Asset,,,,,,0,Inventory,false,,,#counted
4085998000000177448,Paper Bag Brown Twisted Handle Square Bottom 33x21x11cm,,,MVR 3.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 0.00,Cost of Goods Sold,,,Inventory Asset,,,,,,0,Inventory,false,,,#counted
4085998000000177457,Paper Bag Brown 18x11x33cm,,,MVR 1.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 0.00,Cost of Goods Sold,,,Inventory Asset,,,,,,0,Inventory,false,,,#counted
4085998000000177466,Wooden Spoon 1bundle,wsb,100pcs,MVR 36.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,bundle,MVR 27.00,Cost of Goods Sold,,,Inventory Asset,,,,,,0,Inventory,false,,,
4085998000000177475,Wallpaper European Style,,,MVR 75.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 0.00,Cost of Goods Sold,,,Inventory Asset,,,,,,0,Inventory,false,,,
4085998000000177484,Apron - Love life,,,MVR 50.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 0.00,Cost of Goods Sold,,,Inventory Asset,,,,,,-1,Inventory,false,,,
4085998000000177493,Socks Tip Toe,,,MVR 10.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 0.00,Cost of Goods Sold,,,Inventory Asset,,,,,,0,Inventory,false,,,
4085998000000177502,Keychain GDD,,,MVR 10.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 0.00,Cost of Goods Sold,,,Inventory Asset,,,,,,0,Inventory,false,,,#thinadhoo
4085998000000177511,Tongs - Natur smile,,,MVR 20.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 0.00,Cost of Goods Sold,,,Inventory Asset,,,,,,0,Inventory,false,,,#thinadhoo
4085998000000177520,Water Filled Teether - merri tots,,,MVR 20.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 0.00,Cost of Goods Sold,,,Inventory Asset,,,,,,0,Inventory,false,,,#thinadhoo
4085998000000177529,Pacifier with Clip - stony Angel,,,MVR 20.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 0.00,Cost of Goods Sold,,,Inventory Asset,,,,,,0,Inventory,false,,,#thinadhoo
4085998000000177538,Soft Grip Fork & Spoon - BABY WISE,,,MVR 20.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 0.00,Cost of Goods Sold,,,Inventory Asset,,,,,,0,Inventory,false,,,#thinadhoo
4085998000000177547,Baby Bath Thermometer - My Baby Products,,,MVR 20.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 0.00,Cost of Goods Sold,,,Inventory Asset,,,,,,0,Inventory,false,,,#thinadhoo
4085998000000177556,Kitchenware - Infeng,,,MVR 20.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 0.00,Cost of Goods Sold,,,Inventory Asset,,,,,,-1,Inventory,false,,,#thinadhoo
4085998000000177565,Baby Toy - 995-3,,,MVR 10.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 0.00,Cost of Goods Sold,,,Inventory Asset,,,,,,-2,Inventory,false,,,#thinadhoo
4085998000000177574,Socks -Jin Hua 204,,,MVR 10.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 0.00,Cost of Goods Sold,,,Inventory Asset,,,,,,0,Inventory,false,,,#thinadhoo
4085998000000177583,Ruler - 30cm,,,MVR 10.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 0.00,Cost of Goods Sold,,,Inventory Asset,,,,,,-35,Inventory,false,,,#thinadhoo
4085998000000177592,Ruler - 15cm,,,MVR 8.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 0.00,Cost of Goods Sold,,,Inventory Asset,,,,,,0,Inventory,false,,,#thinadhoo
4085998000000177601,L SIZE TOWEL RACK W370,,,MVR 10.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 3.88,Cost of Goods Sold,,,Inventory Asset,,,,1,MVR 1.00,1,Inventory,false,,,#china-rack
4085998000000177626,999  IRONING BOARD JUMBO,,,MVR 450.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 189.36,Cost of Goods Sold,,,Inventory Asset,,,,1,MVR 1.00,-5,Inventory,false,,,
4085998000000177651,STRAWBERRY PUREE,,,MVR 230.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 161.31,Cost of Goods Sold,,,Inventory Asset,,,,1,MVR 1.00,1,Inventory,false,,,
4085998000000177676,COFFEE POWDER 600G,,,MVR 280.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 201.64,Cost of Goods Sold,,,Inventory Asset,,,,1,MVR 1.00,1,Inventory,false,,,
4085998000000177701,KIWI KNIFE 194,,,MVR 26.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 12.27,Cost of Goods Sold,,,Inventory Asset,,,,1,MVR 1.00,1,Inventory,false,,,#counted
4085998000000177726,VIBRATOR NAZA 1.5M,,,MVR 2050.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 981.89,Cost of Goods Sold,,,Inventory Asset,,,,1,MVR 1.00,1,Inventory,false,,,
4085998000000177751,MAKITA VACCUMM DCL 180 FZW 18V,,,MVR 3000.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 1402.70,Cost of Goods Sold,,,Inventory Asset,,,,1,MVR 1.00,1,Inventory,false,,,
4085998000000177776,MAKITA PLANER DKP 180Z 18V,,,MVR 7300.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 3506.76,Cost of Goods Sold,,,Inventory Asset,,,,1,MVR 1.00,1,Inventory,false,,,
4085998000000177801,LASER LEVEL EUROX 5 LINES E157,,,MVR 4000.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 1963.78,Cost of Goods Sold,,,Inventory Asset,,,,1,MVR 1.00,1,Inventory,false,,,
4085998000000177826,LITHIUM BATTERY MAKITA BL1830B 18V,,,MVR 2600.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 1262.43,Cost of Goods Sold,,,Inventory Asset,,,,1,MVR 1.00,1,Inventory,false,,,
4085998000000177851,COFFEE SIGN 2FT LED,,,MVR 1800.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 841.62,Cost of Goods Sold,,,Inventory Asset,,,,1,MVR 1.00,1,Inventory,false,,,
4085998000000177876,GAS COOKER BURNER,,,MVR 2500.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 1192.30,Cost of Goods Sold,,,Inventory Asset,,,,1,MVR 1.00,1,Inventory,false,,,
4085998000000177901,Wings Porcelain Cleaner Bottle Blue 12 x 400 ml,,,MVR 170.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,box,MVR 149.47,Cost of Goods Sold,,,Inventory Asset,,,,1,MVR 1.00,1,Inventory,false,,,
4085998000000177926,Soklin Bleach Lemon 6 x 1000 ml,,,MVR 130.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 78.89,Cost of Goods Sold,,,Inventory Asset,,,,1,MVR 1.00,1,Inventory,false,,,
4085998000000177951,Soklin Bleach Regular 6 x 1000 ml,,,MVR 130.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 78.89,Cost of Goods Sold,,,Inventory Asset,,,,1,MVR 1.00,1,Inventory,false,,,
